산업분야,자기자본비율,고정비율,유형자산비율,현금성자산비율,현금비율,부채비율,자기자본대비부채비율,유동비율,당좌비율
2,0.801,0.291256831,0.233158355,0.106,0.25,0.197248565,0.245715042,2.3516774,2.116080228
0,0.865,0.128131264,0.110795563,0.00779,0.0334,0.135296418,0.156465661,4.291539762,3.318582798
2,0.385,1.610667114,0.619978502,0.00149,0.0013,0.616069392,1.60462512,0.871598311,0.514519803
2,0.252,1.173170732,0.295092025,0.0982,0.103,0.748542717,2.976818606,1.049691122,0.892105996
2,0.348,0.915375755,0.31823415,0.261,0.28,0.652345883,1.876422142,1.073240321,0.701250046
2,0.949,0.031420224,0.02983048,0.389,3.62,0.050596209,0.053292613,9.310734988,9.289335551
2,0.899,0.133537897,0.120069336,0.159,0.761,0.100361956,0.111558131,4.791410612,2.375244896
2,0.858,0.31146789,0.267217631,0.277,1,0.143458755,0.167485642,3.628400731,3.072097011
2,0.725,0.498772773,0.361769894,0.257,0.416,0.274679947,0.378701713,1.622829004,1.398504646
2,0.764,0.371007371,0.283302064,0.425,1.06,0.236103779,0.309078724,2.501231748,2.174943969
2,0.907,0.337084298,0.305781674,0.081,0.663,0.089747042,0.09859561,8.184141039,7.428034002
0,0.928,0.12990903,0.120619302,0.111,2.08,0.074181194,0.080124633,18.74966325,18.08142794
2,0.74,0.202460703,0.149722948,0.00295,0.0086,0.260903498,0.353003286,2.916551491,1.859468744
2,0.508,0.416464676,0.211527117,0.0395,0.0171,0.492088695,0.968847689,0.433649521,0.132575183
2,0.355,1.639118457,0.581622678,0.318,0.22,0.64552885,1.821114095,0.68953607,0.412179762
2,0.917,0.36712954,0.336786342,0.0709,0.45,0.08264984,0.090096284,6.339701718,2.124284581
1,0.648,1.140449438,0.738968529,0.646,1.55,0.350619537,0.539929483,2.395843358,2.395029978
2,0.733,0.377727696,0.276697276,0.0762,0.0683,0.269590316,0.369093654,0.896189805,0.385014252
2,0.625,0.632911392,0.395256917,0.149,0.29,0.374175392,0.597895643,1.936213186,1.337120326
2,0.728,0.188492761,0.137220118,0.705,5.08,0.272013858,0.373652522,7.211415936,6.513470529
2,0.895,0.297091172,0.265868821,0.177,0.934,0.105093499,0.117435172,5.292044894,4.097737582
0,0.875,0.0000974,0.0000852,0.41,5.42,0.124545169,0.142263387,13.22520479,13.08869231
2,0.531,0.016411016,0.00871819,0.285,1.29,0.468759875,0.882387931,4.510993262,3.922406825
2,0.56,0.401588504,0.225034021,0.228,0.499,0.43964028,0.784567957,2.185444485,2.185444485
2,0.688,0.049120443,0.03377843,0.281,0.678,0.31271835,0.455007146,2.412222825,2.408517754
2,0.525,1.182325021,0.621014721,0.12,0.0884,0.474751266,0.903859895,0.735357942,0.497178261
2,0.799,0.56424581,0.450892857,0.257,0.784,0.198431859,0.247555203,3.035737384,2.272821131
3,0.481,0.006651328,0.003200958,0.0488,0.122,0.518749034,1.077917905,2.511014208,1.225383112
1,0.474,1.515835412,0.717894105,0.405,0.318,0.526403658,1.111502797,0.785669645,0.785669645
2,0.252,1.437119708,0.362865172,0.0327,0.0241,0.747505257,2.960478489,0.737165433,0.610047688
0,0.763,0.404889414,0.30897659,0.0168,0.0186,0.23688647,0.310421007,1.109708128,0.765010279
2,0.507,0.886111111,0.449295775,0.103,0.105,0.492914485,0.972053966,1.019898822,0.632935198
1,0.645,0.053991593,0.034809994,0.288,1.15,0.355270114,0.551037143,4.009007021,4.009007021
1,0.953,0.010998891,0.010477975,0.152,2.42,0.050405249,0.053080959,15.90639854,15.03153301
1,0.753,0.819767442,0.616938581,0.0847,0.0459,0.248669019,0.330972372,0.542728989,0.53133002
2,0.397,0.684102577,0.271720466,0.0871,0.112,0.602807422,1.517670408,1.284596235,1.111221277
1,0.49,0.168557737,0.08259602,0.107,0.191,0.509422905,1.038410009,1.783241694,1.783241694
2,0.608,0.16711648,0.101604325,0.205,0.227,0.392014931,0.644777234,1.111125253,0.770651104
2,0.598,0.31961522,0.191175664,0.192,0.326,0.40185682,0.671840512,1.692321745,1.624823788
2,0.836,0.634339771,0.530579518,0.311,1.12,0.163572045,0.195560232,3.59405776,2.973546876
1,0.349,2.462121212,0.860223943,0.293,0.0844,0.652049902,1.873969582,0.28922476,0.28922476
1,0.541,0.171698104,0.092818041,0.258,0.423,0.459411378,0.849835455,1.639839358,1.562267463
1,0.613,0.705139037,0.432245082,0.652,0.955,0.387847946,0.633584222,1.463512655,1.426218824
0,0.463,0.040963872,0.018986361,0.0164,0.0172,0.535488453,1.152798415,1.052155154,1.047371847
0,0.78,0.309163609,0.241093034,0.158,0.319,0.220176545,0.282341526,2.016936228,1.981977332
1,0.753,0.205787781,0.15496368,0.256,0.607,0.24729074,0.328534326,2.371637477,2.297453061
2,0.62,0.837060703,0.519282686,0.074,0.0449,0.379701075,0.612127467,0.606435986,0.538857479
1,0.668,0.120189577,0.080296401,0.258,0.496,0.332024642,0.497062351,1.922722504,1.922722504
2,0.474,1.164285714,0.552101361,0.0815,0.0743,0.52797678,1.118541248,0.912527706,0.486450737
2,0.785,0.894736842,0.702167846,0.41,0.737,0.21725167,0.277550181,1.795452858,1.765849818
0,0.486,0.177429324,0.086296862,0.355,0.63,0.514762204,1.06084519,1.777322794,1.746701048
2,0.338,0.265723608,0.089712191,0.012,0.0136,0.662526656,1.963196996,1.125118088,0.361212526
2,0.867,0.251365308,0.218012049,0.208,0.766,0.132688393,0.152988144,3.676416453,2.542816676
2,0.341,1.56628861,0.534399642,0.218,0.239,0.658811513,1.930931251,1.099124498,0.72855819
2,0.837,0.05197941,0.04350096,0.192,0.704,0.163195796,0.195022016,3.661917417,3.042707594
2,0.877,0.175353863,0.153754449,0.0582,0.344,0.123176149,0.140479926,5.900586553,5.644735532
2,0.678,0.176966602,0.119992691,0.491,1.11,0.321947255,0.474811522,2.255519562,2.20813981
2,0.123,3.415817437,0.420528776,0.0703,0.048,0.876887807,7.1226723,0.683456503,0.372684537
2,0.577,0.010414133,0.006011049,0.167,0.253,0.422798917,0.732498483,1.511787962,1.47088591
2,0.848,0.182134882,0.154405062,0.0499,0.29,0.152248813,0.179591389,5.81961878,4.487556866
2,0.855,0.333727811,0.285425101,0.0938,0.373,0.14515207,0.169798464,3.981337244,2.511352357
1,0.989,0.012902684,0.012757626,0.00247,0.213,0.014442476,0.014654151,86.47047523,86.05983952
1,0.852,0.000221731,0.000189009,0.759,57.2,0.148410812,0.174275112,75.39138183,75.39138183
1,0.851,0.173399067,0.147629329,0.191,2.11,0.148615202,0.174557031,11.03240924,8.976724569
2,0.827,0.264790781,0.21893677,0.595,2.57,0.173170722,0.209439514,4.311280272,4.165270776
2,0.588,0.505,0.297058824,0.0704,0.0933,0.411507838,0.699259026,1.323097485,1.203387638
2,0.796,0.291004649,0.231617788,0.306,1.15,0.204075301,0.256400262,3.741685699,3.589916356
1,0.72,0.49107828,0.35359638,0.293,0.704,0.279959236,0.388810259,2.405636763,2.398525205
2,0.336,0.652151112,0.218914575,0.00597,0.00335,0.665433866,1.988945362,0.560355701,0.549479393
1,0.942,0.020647125,0.019458269,0.31,2.63,0.057579771,0.061097766,8.485948253,8.481395572
2,0.926,0.511357415,0.473674123,0.645,4,0.076688331,0.083057849,6.201039071,6.003820993
2,0.827,0.330508475,0.273364486,0.336,0.835,0.174335856,0.211146648,2.48300636,1.635384577
2,0.418,1.684931507,0.703727076,0.0173,0.00759,0.581224187,1.38791599,0.440193958,0.396596627
1,0.817,0.000324565,0.000265218,0.185,1.24,0.182649594,0.2234654,6.668083317,6.668083317
1,0.562,1.630615308,0.917185062,0.149,0.116,0.437522107,0.77784765,0.78238218,0.779210753
1,0.85,0.140321119,0.119283078,0.332,2.12,0.149927829,0.176370706,6.371947538,6.259014638
0,0.753,0.271108102,0.204066681,0.0981,0.265,0.247539527,0.328972383,2.69929308,1.176990211
2,0.803,0.30584009,0.245487859,0.518,1.18,0.195278677,0.242665823,2.28328419,1.834566185
2,0.638,0.397496239,0.253755268,0.0711,0.138,0.361615928,0.566455123,1.944475469,1.429767046
1,0.538,1.003968254,0.540598291,0.767,1.41,0.460744484,0.854407123,1.83184995,1.805942385
2,0.814,0.012683385,0.010326699,0.315,2.11,0.185808929,0.22821293,6.689212636,4.880094031
2,0.788,0.212535542,0.167560643,0.0431,0.299,0.211611192,0.268409686,6.938948979,5.988831092
2,0.513,0.504359118,0.2585567,0.0683,0.116,0.487355953,0.95067124,1.696384704,1.510633373
2,0.655,0.402438775,0.26363485,0.183,0.35,0.344906938,0.526500672,1.910237376,1.338398463
2,0.639,0.59933346,0.382988137,0.0364,0.0463,0.35931072,0.560820279,1.272694635,0.773272397
2,0.401,0.467175897,0.187419198,0.0771,0.0869,0.598825198,1.492678988,1.126731758,1.120633403
2,0.913,0.193363574,0.176503026,0.281,2.66,0.086669826,0.094894306,9.477691364,8.959413362
1,0.81,0.031052762,0.02516382,0.408,0.813,0.189643104,0.234024175,1.992106878,1.984173124
2,0.364,0.093124162,0.033885792,0.0371,0.0752,0.636122451,1.748177242,2.025156486,1.976927494
2,0.815,0.295278672,0.24063176,0.111,0.41,0.18634035,0.229015509,3.689779757,2.789249126
1,0.911,0.003050145,0.002777906,0.219,2.44,0.089254481,0.098001559,11.1443258,11.1443258
2,0.51,0.817647059,0.41705958,0.0147,0.0202,0.490919196,0.964323081,1.37367303,0.646709947
3,0.168,0.044456532,0.007452251,0.174,0.151,0.832723547,4.978152297,0.870208349,0.797741532
0,0.632,0.307269868,0.194323471,0.0128,0.0238,0.367580451,0.581228794,1.862205405,1.359968263
3,0.488,0.168808224,0.082404991,0.0224,0.0383,0.51184256,1.04851943,1.711087713,1.706675029
2,0.628,0.552146202,0.346834706,0.317,0.625,0.371842631,0.591957764,1.972342314,1.585093312
1,0.383,0.031906259,0.012205338,0.195,0.235,0.617462595,1.614123445,1.210047708,1.210047708
1,0.469,0.149855987,0.070328259,0.308,0.462,0.530694363,1.130807561,1.499093592,1.248888533
2,0.59,0.567692227,0.334998593,0.322,0.521,0.408999199,0.69204579,1.615731066,1.140220779
2,0.839,0.300301474,0.252014608,0.0796,0.441,0.160794636,0.191603441,5.533604764,4.17634674
2,0.398,0.989084014,0.39342732,0.0595,0.0321,0.601489634,1.509340943,0.539017755,0.438089852
2,0.66,0.283651068,0.187275796,0.462,1.07,0.339767,0.514616809,2.309287767,2.301743249
2,0.442,1.064818603,0.470554883,0.347,0.269,0.559331357,1.269282431,0.776425626,0.650834445
0,0.917,0.590874459,0.541707184,0.249,0.925,0.132049497,0.14403478,3.711509711,3.107034187
2,0.946,0.358130148,0.338715598,0.208,2.34,0.054108407,0.057203544,11.2357908,10.74414089
2,0.468,0.227065702,0.106197387,0.0364,0.0507,0.529863792,1.12704111,1.392359583,1.343261563
2,0.774,0.535768025,0.41470591,0.384,1.1,0.225959947,0.29192281,2.870255831,1.93268334
2,0.295,1.922719673,0.566362826,0.0582,0.0397,0.705436609,2.394855,0.681797883,0.360972669
1,0.942,0.001073695,0.001011161,0.27,3.3,0.059829533,0.063636742,12.20737899,12.20737899
3,0.221,0.95412844,0.210526316,0.0641,0.0553,0.77902331,3.52535611,0.862834294,0.757005763
2,0.346,1.273327915,0.441011457,0.026,0.0286,0.65365445,1.887289877,1.10201408,0.571896908
2,0.683,0.304878049,0.208333333,0.0139,0.0305,0.315900497,0.461775427,2.195108994,1.909784999
2,0.895,0.432202416,0.386970966,0.681,4.04,0.104653395,0.116885901,5.938614918,5.379837242
2,0.724,0.471504993,0.341289739,0.587,1.88,0.276169406,0.381538731,3.204138787,2.834856168
2,0.691,0.609086613,0.420996268,0.0956,0.227,0.308807221,0.446774374,2.370082229,2.076134315
2,0.6,0.83030303,0.498181818,0.236,0.368,0.401096272,0.669717303,1.562756026,1.055727183
2,0.591,0.761848341,0.44996501,0.0879,0.0657,0.407398331,0.687475782,0.747063194,0.547166515
2,0.0307,25.9038023,0.796032996,0.163,0.151,0.969284203,31.55593748,0.926729404,0.560524951
1,0.725,0.045745477,0.033176595,0.194,0.58,0.274756825,0.37884786,2.992051117,2.399283763
0,0.448,1.449275362,0.64970438,0.368,0.226,0.551221931,1.228278253,0.612906711,0.608778509
2,0.37,1.486926897,0.55058226,0.04,0.0221,0.629168141,1.696635854,0.553364068,0.414368473
0,0.931,0.001166292,0.001085633,0.883,12.3,0.069158589,0.074296855,13.91440743,12.48098608
2,0.625,0.204419917,0.12783563,0.0923,0.277,0.374642005,0.599084056,3.002829944,2.320038572
3,0.467,0.060563809,0.028280567,0.00551,0.00596,0.533045102,1.141534449,1.082127693,0.954573006
2,0.931,0.230175519,0.214350341,0.268,2.32,0.068752652,0.073828561,8.643618153,7.185124778
0,0.578,0.502809764,0.290491069,0.0999,0.157,0.422264463,0.730895774,1.570349157,1.073075193
3,0.577,0.773037543,0.445866142,0.313,0.46,0.423294697,0.733986617,1.46953548,1.466383535
2,0.582,0.281809156,0.164094862,0.0869,0.127,0.496469044,0.852613668,1.457570425,1.291693589
2,0.79,0.593587785,0.468930251,0.28,0.853,0.210006905,0.265833849,3.04064448,1.681358823
2,0.262,1.73913316,0.45616413,0.000233,0.000539,0.737706037,2.812516258,2.312971298,0.596212189
0,0.581,0.223729215,0.129885722,0.00126,0.00275,0.419451226,0.72250816,2.180935591,1.063051227
2,0.825,0.289124668,0.238512035,0.0717,0.25,0.176401434,0.214183746,3.484234406,2.472802399
2,0.945,0.090552401,0.085580499,0.571,9.89,0.056183019,0.059527195,17.30552576,16.12175283
0,0.521,0.040658732,0.021178635,0.103,0.135,0.479112263,0.919799468,1.308043891,0.925701188
2,0.379,0.699388234,0.265396847,0.364,0.429,0.620530009,1.635254497,1.178371918,0.989612523
2,0.823,0.280876494,0.231147541,0.149,0.538,0.176889236,0.214903064,3.595000736,3.058871828
1,0.739,0.826618371,0.610898449,0.541,1.25,0.260966765,0.353119119,2.309015961,2.309015961
2,0.556,0.762711864,0.42422814,0.199,0.227,0.444342043,0.799671332,1.140272122,0.849241467
0,0.562,0.018002971,0.010109923,0.0234,0.0256,0.438430293,0.780722835,1.092431021,1.017958607
2,0.879,0.505630201,0.444571976,0.0924,1.35,0.12075668,0.137341595,14.56880129,8.547137175
1,0.98,0,0,0.969,0.989,0.020014652,0.02042342,1.020367726,1.020367726
2,0.385,2.042016807,0.785549141,0.0398,0.0155,0.615251783,1.599098713,0.390031462,0.357554649
1,0.936,0,0,0.372,0.088,0.064492056,0.06893801,0.236490123,0.236490123
2,0.885,0.509049712,0.450643792,0.253,1.55,0.111747048,0.125805488,6.137055103,4.610850887
1,0.814,0.026433639,0.02152254,0.145,0.55,0.185789754,0.228184004,3.795868322,3.795868322
3,0.604,0.680142687,0.41091954,0.189,0.341,0.395451427,0.654126805,1.799988249,1.796601916
1,0.541,0.031677398,0.017135029,0.0731,0.0343,0.46019275,0.852513141,0.470431625,0.435810494
2,0.693,0.562150056,0.389751553,0.231,0.498,0.306760092,0.442501571,2.152839437,1.464767603
2,0.214,3.633043528,0.776454456,0.0227,0.00648,0.786182587,3.676889673,0.285335308,0.271960475
2,0.52,0.738656987,0.384324835,0.568,1.24,0.479446286,0.921031341,2.194001209,1.800654114
2,0.586,0.318442257,0.186766095,0.166,0.269,0.413500907,0.705032475,1.617169939,1.486653449
2,0.519,0.62122064,0.322351604,0.000562,0.000617,0.480965275,0.926653092,1.097180779,0.957629582
2,0.443,1.155175234,0.511576908,0.105,0.0911,0.557003387,1.257353875,0.863895412,0.611572636
2,0.494,0.87254902,0.430992736,0.0214,0.0259,0.50711862,1.028887111,1.209913681,0.872714939
3,0.358,0.010454896,0.003741473,0.192,0.146,0.642468573,1.796963858,0.760845987,0.756741996
1,0.339,0.035449748,0.012026753,0.134,0.192,0.661405159,1.953380152,1.437498848,1.437498848
2,0.514,1.042357274,0.535984848,0.237,0.362,0.485610727,0.944052983,1.53383915,1.252509781
2,0.472,0.234589092,0.110813663,0.195,0.336,0.52762653,1.116969014,1.719789253,0.966013078
0,0.727,0.060460007,0.043940272,0.449,1.03,0.272560377,0.37468594,2.29678661,1.651337534
2,0.479,0.822963405,0.394221649,0.314,0.223,0.520973051,1.087565226,0.708629566,0.564769078
0,0.414,0.727177773,0.301249744,0.0647,0.0185,0.585727514,1.41387018,0.285945028,0.255739021
2,0.353,1.988950276,0.702938824,0.00986,0.00276,0.645985377,1.824745381,0.279830263,0.102068215
1,0.887,0.193210737,0.171319159,0.208,0.615,0.114948444,0.129878037,2.948135169,2.935118092
2,0.411,2.042449665,0.840396456,0.485,0.126,0.588535047,1.430340645,0.260376784,0.21688317
2,0.497,0.598591379,0.297718413,0.0838,0.0548,0.50263498,1.010595761,0.654528559,0.549291037
2,0.694,0.903597138,0.627295377,0.0169,0.0167,0.30577981,0.440465164,0.99136093,0.97659394
1,0.737,0.235586617,0.173535537,0.142,0.273,0.263389663,0.357569871,1.923523472,1.696846737
1,0.797,0.009029589,0.00720056,0.374,0.667,0.202559435,0.254011952,1.786226758,1.773573961
1,0.851,0.011743726,0.009993674,0.0643,0.508,0.14639328,0.171499455,7.901398743,6.56814765
0,0.383,0.070737752,0.02705995,0.179,0.232,0.61746098,1.614112409,1.29020592,1.179451986
2,0.28,2.313559322,0.646919431,0.000684,0.0004,0.719384326,2.563613208,0.584994207,0.486823018
1,0.872,0.020623887,0.01799048,0.195,0.792,0.127687247,0.146377829,4.054570818,4.054570818
2,0.237,2.504355756,0.594405594,0.0486,0.0306,0.807822169,3.408570445,0.630860829,0.3062032
0,0.451,0.461859732,0.208074416,0.0148,0.00972,0.549485696,1.219685347,0.654471172,0.292531862
2,0.704,0.588971668,0.414860758,0.192,0.538,0.295618481,0.419685175,2.804994413,2.563037916
2,0.897,0.131146892,0.117584133,0.157,1.46,0.103416546,0.115345142,9.285981984,7.417227329
2,0.664,0.718863821,0.477379333,0.0264,0.0375,0.338590206,0.511923475,1.418842622,1.200277225
2,0.928,0.032684461,0.030318473,0.18,2.49,0.071119601,0.076564604,13.79893362,13.4223396
2,0.553,0.30226122,0.167096702,0.314,0.333,0.447177833,0.808899967,1.059522289,0.663179958
1,0.22,3.959276018,0.871949919,0.303,0.0496,0.77935224,3.532110382,0.163964014,0.149929253
2,0.615,0.472908254,0.290664554,0.387,0.858,0.385367983,0.626989765,2.21482943,1.422069775
1,1.79,0.001296645,0.002322766,0.91,4.56,0.215949223,0.120549996,5.015938989,5.015938989
1,0.677,0.633540373,0.42888498,0.349,0.349,0.325223129,0.481969938,0.998182256,0.998182256
2,0.63,0.608879965,0.38331513,0.0419,0.0682,0.371742434,0.591703972,1.628516151,0.861230805
1,0.586,0.35689031,0.209207098,0.0376,0.144,0.413805609,0.705918746,3.829505749,3.364133419
2,0.798,0.193616977,0.154484884,0.0835,0.3,0.202110856,0.253306938,3.597882916,3.064334005
2,0.747,0.58672745,0.438530837,0.363,0.871,0.252581693,0.337938863,2.400071705,2.246017558
1,0.719,0.013862907,0.009974239,0.159,0.639,0.280508854,0.389871168,4.006691693,3.894683207
0,0.642,0.988338192,0.634831461,0.485,0.376,0.358000342,0.557634394,0.777994919,0.752427246
1,0.902,0,0,0.989,0.868,0.098271426,0.10898116,0.877446483,0.877446483
2,0.172,2.456538384,0.422324441,0.0517,0.0234,0.828081481,4.816709012,0.452387415,0.180287083
2,0.208,2.04318354,0.42505475,0.00916,0.00415,0.79196448,3.806871442,0.452444288,0.234392737
2,0.477,1.1,0.524286614,0.00381,0.00285,0.524549647,1.103268902,0.751099582,0.721111915
1,0.377,1.534464456,0.578037058,0.497,0.985,0.623297199,1.654612596,1.983889777,1.981715382
2,0.977,0.460929234,0.450299586,0.8,15.4,0.023061346,0.023605726,19.26508294,18.54047683
0,0.525,0.886197713,0.464849443,0.0157,0.0157,0.474049228,0.901319204,1.002997033,0.623982203
2,0.963,0.159592408,0.15362996,0.183,5.51,0.037360473,0.03881045,30.08387924,28.25706702
1,0.605,0.097397112,0.058909233,0.355,0.547,0.395164485,0.653342067,1.544292163,1.544292163
1,0.883,0,0,0.0218,99999,0.116687548,0.132102234,999999,999999
2,0.948,0.113063096,0.107146893,0.49,8.23,0.052326566,0.05521582,16.81310092,15.34775751
1,0.419,0.294517841,0.123352819,0.0332,0.0128,0.581170299,1.387605268,0.385057913,0.385057913
2,0.352,0.67445599,0.23712305,0.0247,0.029,0.648423243,1.844329099,1.175965998,0.73343716
2,0.784,0.558470432,0.43764735,0.0347,0.121,0.216346427,0.276074064,3.48131764,1.706160462
2,0.845,0.274154467,0.231647691,0.21,0.758,0.155046812,0.183497517,3.607229457,3.438768519
1,0.735,0.72173913,0.530351438,0.261,0.336,0.265607654,0.361670101,1.288527695,1.288527695
2,0.847,0.257215997,0.217820746,0.29,2.11,0.15316019,0.180860876,7.269706118,6.385685365
1,0.911,0,0,0.0259,2150,0.088895998,0.097569539,83165.29669,83165.29669
2,0.818,0.648081565,0.530185927,0.224,1.3,0.1815319,0.221795235,5.812246896,4.798361625
2,0.382,0.682326622,0.260906758,0.192,0.162,0.617136603,1.611901234,0.844966763,0.779043091
2,0.972,0.157106107,0.15275002,0.253,6.23,0.027727039,0.028517751,24.59978619,23.90961598
2,0.769,0.402920027,0.309828275,0.188,0.551,0.231042752,0.300462415,2.923151996,2.42270501
2,0.614,0.42737639,0.262354457,0.15,0.153,0.386127865,0.629003735,1.02049689,1.02049689
1,0.728,0.01109705,0.008082426,0.304,0.877,0.271660006,0.372985156,2.886651148,2.366814419
2,0.395,1.366412214,0.539156627,0.14,0.0957,0.605609108,1.535555513,0.682367189,0.51190695
1,0.976,0.020950854,0.020454976,0.306,17.7,0.027184278,0.027943936,57.91154303,57.91154303
0,0.861,0.086935485,0.074861112,0.254,1.54,0.13684859,0.158545183,6.068958616,5.713827982
2,0.601,0.373225152,0.224390244,0.0983,0.253,0.398666725,0.662971337,2.572605112,1.649384575
2,0.248,1.237528687,0.307500481,0.0481,0.0395,0.751062591,3.017052969,0.815571454,0.579825508
2,0.79,0.19139617,0.151218792,0.341,0.841,0.209021014,0.264255745,2.466944474,2.443170918
2,0.372,1.146551724,0.426867852,0.00071,0.000373,0.627072302,1.68147683,0.526075112,0.502505417
2,0.638,0.167335238,0.106700002,0.195,0.371,0.362357843,0.568277738,1.90668528,1.902257111
